url	pmid	exclude	study	first_author	strain	year	species	cohort	roa	roa_details	n	n_endpoint	n_intercurrent	endpoint	mean_mpi	sd_mpi	range_mpi	animal_comments	cohort_id	year5bin	n_censored	endpointx	roa_group	strain_group	row	dup_status
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Capuchin monkey (Cebus sp.)	20	ic		1	1	0	symptom onset	38.5		n/a	inoculum used from patient J. Kur. (codon 200^Lys)	1684754-20	1990	0	2	ic	CJD	74	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Rhesus macaque (Macaca mulatta)	21	ic		1	1	0	symptom onset	67		n/a	inoculum used from patient J. Kur. (codon 200^Lys)	1684754-21	1990	0	2	ic	CJD	75	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	22	ic		1	1	0	symptom onset	21		n/a	inoculum used from patient T. Sh. (codon 200^Lys)	1684754-22	1990	0	2	ic	CJD	76	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Capuchin monkey (Cebus sp.)	23	ic		1	1	0	symptom onset	32		n/a	inoculum used from patient J. Ru. (codon 200^Lys)	1684754-23	1990	0	2	ic	CJD	77	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Spider monkey (Ateles geoffroyi)	24	ic		1	1	0	symptom onset	24		n/a	inoculum used from patient J. Sa. (codon 200^Lys)	1684754-24	1990	0	2	ic	CJD	78	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Chimpanzee (Pan troglodytes)	25	ic		1	1	0	symptom onset	70		n/a	inoculum used from patient R. Ba. (codon 200^Lys)	1684754-25	1990	0	2	ic	CJD	79	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Spider monkey (Ateles geoffroyi)	26	ic		1	0	1	symptom onset			n/a	inoculum used from patient R. Ba. (codon 200^Lys)	1684754-26	1990	0	2	ic	CJD	80	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	27	ic		1	1	0	symptom onset	26		n/a	inoculum used from patient J. Ar. (codon 200^Lys)	1684754-27	1990	0	2	ic	CJD	81	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Rhesus macaque (Macaca mulatta)	28	ic		1	1	0	symptom onset	66		n/a	inoculum used from patient R. Ga. (codon 200^Lys)	1684754-28	1990	0	2	ic	CJD	82	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Capuchin monkey (Cebus sp.)	29	ic		1	1	0	symptom onset	37		n/a	inoculum used from patient A. Fe. (codon 200^Lys)	1684754-29	1990	0	2	ic	CJD	83	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Spider monkey (Ateles geoffroyi)	3	ic		1	0	1	symptom onset			n/a	inoculum used from patient A. Be. (codon 178^Asn)	1684754-3	1990	0	2	ic	CJD	84	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	30	ic		1	1	0	symptom onset	25		n/a	inoculum used from patient C. Ms. (codon 200^Lys)	1684754-30	1990	0	2	ic	CJD	85	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	31	ic		2	2	0	symptom onset	20.5	2.1	19-22	inoculum used from patient J. Ko. (codon 200^Lys)	1684754-31	1990	0	2	ic	CJD	86	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	32	ic		1	1	0	symptom onset	18.5		n/a	inoculum used from patient I. Pu. (codon 200^Lys)	1684754-32	1990	0	2	ic	CJD	87	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Capuchin monkey (Cebus sp.)	33	ic		1	1	0	symptom onset	33.5		n/a	inoculum used from patient I. Pu. (codon 200^Lys)	1684754-33	1990	0	2	ic	CJD	88	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	African green (Chlorocebus aethiops)	34	ic		1	1	0	symptom onset	50		n/a	inoculum used from patient A. An. (codon 200^Lys)	1684754-34	1990	0	2	ic	CJD	89	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Rhesus macaque (Macaca mulatta)	35	ic		1	1	0	symptom onset	60		n/a	inoculum used from patient A. An. (codon 200^Lys)	1684754-35	1990	0	2	ic	CJD	90	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	36	ic		1	1	0	symptom onset	24		n/a	inoculum used from patient J. Ra. (codon 200^Lys)	1684754-36	1990	0	2	ic	CJD	91	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	37	ic		1	1	0	symptom onset	15		n/a	inoculum used from patient R. Ri. (codon 200^Lys)	1684754-37	1990	0	2	ic	CJD	92	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Spider monkey (Ateles geoffroyi)	38	ic		1	1	0	symptom onset	28.5		n/a	inoculum used from patient J. Ri. (codon 200^Lys)	1684754-38	1990	0	2	ic	CJD	93	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	4	ic		1	0	0	symptom onset			n/a	inoculum used from patient A. Be. (codon 178^Asn)	1684754-4	1990	1	2	ic	CJD	94	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Capuchin monkey (Cebus sp.)	5	ic		1	1	0	symptom onset	19.5		n/a	inoculum used from patient T. St. (codon 178^Asn)	1684754-5	1990	0	2	ic	CJD	95	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Chimpanzee (Pan troglodytes)	6	ic		1	0	0	symptom onset			n/a	inoculum used from patient O. St. (codon 178^Asn)	1684754-6	1990	1	2	ic	CJD	96	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Rhesus macaque (Macaca mulatta)	7	ic		1	0	1	symptom onset			n/a	inoculum used from patient O. St. (codon 178^Asn)	1684754-7	1990	0	2	ic	CJD	97	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Squirrel monkey (Saimiri sciureus)	8	ic		3	3	0	symptom onset	16	2	14-18	inoculum used from patient H. Tu. (codon 178^Asn)	1684754-8	1990	0	2	ic	CJD	98	unique
https://pubmed.ncbi.nlm.nih.gov/1684754	1684754	include	The phenotypic expression of different mutations in transmissible familial Creutzfeldt-Jakob disease	Brown P	gCJD	1991	Chimpanzee (Pan troglodytes)	9	ic		1	1	0	symptom onset	70		n/a	inoculum used from patient H. Tu. (codon 178^Asn)	1684754-9	1990	0	2	ic	CJD	99	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	sCJD	2007	Squirrel monkey (Saimiri sciureus)	1	ic		4	4	0	symptom onset	21	0.8	20-22	0.1mL of 10^-1 dilution of sCJD	17251588-1	2005	0	2	ic	CJD	100	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	sCJD	2007	Squirrel monkey (Saimiri sciureus)	2	ic		4	4	0	symptom onset	22.5	0.6	22-23	0.1mL of 10^-3 dilution of sCJD	17251588-2	2005	0	2	ic	CJD	101	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	vCJD	2007	Squirrel monkey (Saimiri sciureus)	3	ic		4	4	0	symptom onset	24	4	21-30	0.1mL of 10^-1 dilution of vCJD	17251588-3	2005	0	2	ic	BSE/vCJD	102	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	vCJD	2007	Squirrel monkey (Saimiri sciureus)	4	ic		4	4	0	symptom onset	33.5	5.7	29-41	0.1mL of 10^-3 dilution of vCJD	17251588-4	2005	0	2	ic	BSE/vCJD	103	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	GSS → Chimpanzee	2007	Squirrel monkey (Saimiri sciureus)	5	iv		1	1	0	terminal prion disease	39		n/a		17251588-5	2005	0	3	iv	other	104	unique
https://pubmed.ncbi.nlm.nih.gov/17251588	17251588	include	Clinical, neuropathological and immunohistochemical features of sporadic and variant forms of Creutzfeldt-Jakob disease in the squirrel monkey (Saimiri sciureus)	Williams L	GSS → Chimpanzee	2007	Squirrel monkey (Saimiri sciureus)	5	iv		1	1	0	symptom onset	36		n/a	leukocytes from chimpanzee-passaged case of GSS; 0.1mL leukocytes in the frontal cortex and 0.5mL leukocytes diluted 1:1 in normal saline	17251588-5	2005	0	2	iv	other	105	duplicate
https://pubmed.ncbi.nlm.nih.gov/18024918/	18024918	include	Time-course Studies of 14-3-3 Protein Isoforms in Cerebrospinal Fluid and Brain of Primates After Oral or Intracerebral Infection With Bovine Spongiform Encephalopathy Agent	Yutzy, B.	BSE	2007	Cynomolgus macaque (Macaca fascicularis)	1	ic		6	6	0	terminal prion disease	61.2	13.1	38.1-73.5		18024918-1	2005	0	3	ic	BSE/vCJD	106	unique
https://pubmed.ncbi.nlm.nih.gov/18024918/	18024918	include	Time-course Studies of 14-3-3 Protein Isoforms in Cerebrospinal Fluid and Brain of Primates After Oral or Intracerebral Infection With Bovine Spongiform Encephalopathy Agent	Yutzy, B.	BSE	2007	Cynomolgus macaque (Macaca fascicularis)	1	ic		6	6	0	symptom onset	58	13.2	35-72.6	5 mg dose, exposed on a single occasion	18024918-1	2005	0	2	ic	BSE/vCJD	107	duplicate
https://pubmed.ncbi.nlm.nih.gov/18024918/	18024918	include	Time-course Studies of 14-3-3 Protein Isoforms in Cerebrospinal Fluid and Brain of Primates After Oral or Intracerebral Infection With Bovine Spongiform Encephalopathy Agent	Yutzy, B.	BSE	2007	Cynomolgus macaque (Macaca fascicularis)	2	oral		7	4	0	terminal prion disease	55	4.4	51.1-60.8		18024918-2	2005	3	3	oral	BSE/vCJD	108	unique
https://pubmed.ncbi.nlm.nih.gov/18024918/	18024918	include	Time-course Studies of 14-3-3 Protein Isoforms in Cerebrospinal Fluid and Brain of Primates After Oral or Intracerebral Infection With Bovine Spongiform Encephalopathy Agent	Yutzy, B.	BSE	2007	Cynomolgus macaque (Macaca fascicularis)	2	oral		7	4	0	symptom onset	51.97	5	45.1-55.9	oral BSE infection, 5 g dose, exposed on a single occasion	18024918-2	2005	3	2	oral	BSE/vCJD	109	duplicate
https://pubmed.ncbi.nlm.nih.gov/18024918/	18024918	include	Time-course Studies of 14-3-3 Protein Isoforms in Cerebrospinal Fluid and Brain of Primates After Oral or Intracerebral Infection With Bovine Spongiform Encephalopathy Agent	Yutzy, B.	BSE	2007	Cynomolgus macaque (Macaca fascicularis)	2	oral		7	3	0	histology			n/a		18024918-2	2005	4	1	oral	BSE/vCJD	110	duplicate
https://pubmed.ncbi.nlm.nih.gov/18714385/	18714385	include	Atypical BSE (BASE) Transmitted From Asymptomatic Aging Cattle to a Primate	Comoy, E.	BSE [L-BSE]	2008	Cynomolgus macaque (Macaca fascicularis)	1	ic		1	1	0	terminal prion disease	26		n/a		18714385-1	2005	0	3	ic	BSE/vCJD	111	unique
https://pubmed.ncbi.nlm.nih.gov/18714385/	18714385	include	Atypical BSE (BASE) Transmitted From Asymptomatic Aging Cattle to a Primate	Comoy, E.	BSE [L-BSE]	2008	Cynomolgus macaque (Macaca fascicularis)	1	ic		1	1	0	symptom onset	21		n/a		18714385-1	2005	0	2	ic	BSE/vCJD	112	duplicate
https://pubmed.ncbi.nlm.nih.gov/18714385/	18714385	include	Atypical BSE (BASE) Transmitted From Asymptomatic Aging Cattle to a Primate	Comoy, E.	BSE	2008	Cynomolgus macaque (Macaca fascicularis)	2	ic		2	2	0	terminal prion disease	40	0	40-40		18714385-2	2005	0	3	ic	BSE/vCJD	113	unique
https://pubmed.ncbi.nlm.nih.gov/18714385/	18714385	include	Atypical BSE (BASE) Transmitted From Asymptomatic Aging Cattle to a Primate	Comoy, E.	BSE	2008	Cynomolgus macaque (Macaca fascicularis)	2	ic		2	2	0	symptom onset	37.5		n/a	animals D8 captured in Comoy 2017	18714385-2	2005	0	2	ic	BSE/vCJD	114	duplicate
https://pubmed.ncbi.nlm.nih.gov/18714385/	18714385	exclude	Atypical BSE (BASE) Transmitted From Asymptomatic Aging Cattle to a Primate	Comoy, E.	vCJD	2008	Cynomolgus macaque (Macaca fascicularis)	3	ic		4	4	0	terminal prion disease	31	4.97	25-37	this cohort reproduced from Herzog 2005; animals: C1, C2, C3, D1	18714385-3	2005	0	3	ic	BSE/vCJD	115	duplicate
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Mule deer)	2009	Cynomolgus macaque (Macaca fascicularis)	1	ic		2	0	1	symptom onset			n/a	killed for aggression	19788803-1	2005	1	2	ic	CWD	116	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Elk)	2009	Squirrel monkey (Saimiri sciureus)	10	oral		6	0	2	symptom onset			n/a		19788803-10	2005	4	2	oral	CWD	117	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (White-tailed deer)	2009	Squirrel monkey (Saimiri sciureus)	11	ic		4	1	0	symptom onset	50		n/a		19788803-11	2005	3	2	ic	CWD	118	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (White-tailed deer)	2009	Squirrel monkey (Saimiri sciureus)	11	ic		4	1	0	histology			n/a		19788803-11	2005	3	1	ic	CWD	119	duplicate
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (White-tailed deer)	2009	Squirrel monkey (Saimiri sciureus)	12	oral		5	0	1	symptom onset			n/a		19788803-12	2005	4	2	oral	CWD	120	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Mule deer)	2009	Cynomolgus macaque (Macaca fascicularis)	2	oral		3	0	0	symptom onset			n/a		19788803-2	2005	3	2	oral	CWD	121	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Elk)	2009	Cynomolgus macaque (Macaca fascicularis)	3	ic		2	0	0	symptom onset			n/a		19788803-3	2005	2	2	ic	CWD	122	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Elk)	2009	Cynomolgus macaque (Macaca fascicularis)	4	oral		3	0	0	symptom onset			n/a		19788803-4	2005	3	2	oral	CWD	123	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (White-tailed deer)	2009	Cynomolgus macaque (Macaca fascicularis)	5	ic		2	0	0	symptom onset			n/a		19788803-5	2005	2	2	ic	CWD	124	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (White-tailed deer)	2009	Cynomolgus macaque (Macaca fascicularis)	6	oral		3	0	0	symptom onset			n/a		19788803-6	2005	3	2	oral	CWD	125	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Mule deer)	2009	Squirrel monkey (Saimiri sciureus)	7	ic		7	5	0	symptom onset	41	4.69	36-46		19788803-7	2005	2	2	ic	CWD	126	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Mule deer)	2009	Squirrel monkey (Saimiri sciureus)	7	ic		7	2	0	histology			n/a		19788803-7	2005	5	1	ic	CWD	127	duplicate
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Mule deer)	2009	Squirrel monkey (Saimiri sciureus)	8	oral		4	1	0	symptom onset	69		n/a		19788803-8	2005	3	2	oral	CWD	128	unique
https://pubmed.ncbi.nlm.nih.gov/19788803/	19788803	include	Susceptibilities of Nonhuman Primates to Chronic Wasting Disease	Race, B.	CWD (Elk)	2009	Squirrel monkey (Saimiri sciureus)	9	ic		6	5	0	symptom onset	41.8	8.53	33-53		19788803-9	2005	1	2	ic	CWD	129	unique
